gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	significant	differentiation	diff_expr
DLL1	251.7966090849302	-1.9577902706424144	0.2859217176688228	-6.847294730196333	7.525956582641606e-12	1.427887843967531e-10	TRUE	Healthy vs. Pre treatment	NA
UPB1	18.81473802788793	-1.9583165055277028	0.41820555643032986	-4.6826649608467	2.831691405594543e-6	1.2715958582377149e-5	TRUE	Healthy vs. Pre treatment	NA
DDAH2	2215.852813700119	-1.9584908997457893	0.24760633420113745	-7.909696276811938	2.580176035408617e-15	1.4379151973968081e-13	TRUE	Healthy vs. Pre treatment	NA
CHST5	9.87898955842209	-1.9584988308698263	0.3369776837641474	-5.811954100321347	6.174777295431492e-9	5.349194804071542e-8	TRUE	Healthy vs. Pre treatment	NA
SAMD1	183.30884252042557	-1.9589758886061237	0.2781070639091525	-7.043963073322185	1.868476816611112e-12	4.1439087312618997e-11	TRUE	Healthy vs. Pre treatment	NA
FBXL18	528.3138193976375	-1.9592847327865783	0.26296892758527113	-7.450632098544246	9.289407457266889e-14	3.10414700875058e-12	TRUE	Healthy vs. Pre treatment	NA
PIEZO1	6349.609310089412	-1.9594576872846152	0.289239742061007	-6.774510561108586	1.2482811636307529e-11	2.248400353755171e-10	TRUE	Healthy vs. Pre treatment	NA
C1QTNF2	157.54268062437524	-1.9595523813248723	0.3825496467177004	-5.122347904743744	3.01754473275857e-7	1.7243994308352435e-6	TRUE	Healthy vs. Pre treatment	NA
ARC	113.99656377545313	-1.9595811525750977	0.396695559410594	-4.93976074621713	7.821848467210349e-7	4.035958266080233e-6	TRUE	Healthy vs. Pre treatment	NA
SNX32	14.659432725860857	-1.9608558185043767	0.47886062493613024	-4.094836193236629	4.224669742345193e-5	1.4317180323980306e-4	TRUE	Healthy vs. Pre treatment	NA
AK127026	104.6410737514646	-1.9611829371974343	0.3055530525805104	-6.418469462617072	1.3765121136274643e-10	1.8494837244280615e-9	TRUE	Healthy vs. Pre treatment	NA
NXN	309.8831746944902	-1.9612151404008464	0.3231909873013597	-6.068285371374263	1.2928303818020866e-9	1.3387535785299429e-8	TRUE	Healthy vs. Pre treatment	NA
TRIL	540.375282394326	-1.9613053893027224	0.30107072334180673	-6.514434108812516	7.296420123894349e-11	1.0494505444374808e-9	TRUE	Healthy vs. Pre treatment	NA
MGRN1	1433.2314686291454	-1.9614944131491243	0.29148612753324793	-6.729289073715488	1.7049403877481934e-11	2.9409469951271965e-10	TRUE	Healthy vs. Pre treatment	NA
LOC284009	9.54790568462088	-1.961822908688412	0.3780679064289297	-5.189075494979104	2.113407072960404e-7	1.2580753424886931e-6	TRUE	Healthy vs. Pre treatment	NA
SNORA14A	28.583108116853033	-1.9630301114773456	0.4085770259252629	-4.8045533324637395	1.5509735657260904e-6	7.41956319862266e-6	TRUE	Healthy vs. Pre treatment	NA
LOC100507373	220.37380004413745	-1.9635416128506304	0.28843550854247096	-6.807558551902449	9.926891421493426e-12	1.8336158932562128e-10	TRUE	Healthy vs. Pre treatment	NA
ZFHX2	454.6793006476215	-1.9636831285182412	0.2866597747663241	-6.850222114766444	7.373541199721539e-12	1.403518857188894e-10	TRUE	Healthy vs. Pre treatment	NA
TACC2	2086.8146966551535	-1.9648655252005165	0.30645918551463314	-6.411508018273108	1.4408717939997486e-10	1.9251976203845e-9	TRUE	Healthy vs. Pre treatment	NA
ERICH1	1353.2691382721196	-1.9656290399032623	0.3091021591970121	-6.359156613494996	2.0286449058869718e-10	2.598349578649701e-9	TRUE	Healthy vs. Pre treatment	NA
CRTC1	792.0936094312945	-1.966219374365781	0.2621878382400167	-7.49927756971637	6.417051338938434e-14	2.2864105872672978e-12	TRUE	Healthy vs. Pre treatment	NA
ZNF282	796.5917992418171	-1.9662214291191469	0.2740507056448914	-7.174662894927667	7.248556965654348e-13	1.829535778131157e-11	TRUE	Healthy vs. Pre treatment	NA
CELF4	21.818309273839404	-1.967034247469504	0.5054617970198261	-3.8915586876535984	9.960228965485732e-5	3.079374724100939e-4	TRUE	Healthy vs. Pre treatment	NA
FASTK	1117.070758159486	-1.9671371918180844	0.28770368188951084	-6.8373723231444075	8.065891821148134e-12	1.5200087660258058e-10	TRUE	Healthy vs. Pre treatment	NA
CHST7	200.4182081819964	-1.9679504549302809	0.29317038501483494	-6.712650920831239	1.911199597899696e-11	3.2635579681290707e-10	TRUE	Healthy vs. Pre treatment	NA
HIATL2	93.7718815368151	-1.9679566931404664	0.30600219933345496	-6.431184800067257	1.2661311148565424e-10	1.715747314821476e-9	TRUE	Healthy vs. Pre treatment	NA
COL4A2	17344.397397358418	-1.9687132852912903	0.2776065807774414	-7.091738530757735	1.3243756203260678e-12	3.084060893952168e-11	TRUE	Healthy vs. Pre treatment	NA
HAS1	727.3355526836452	-1.9708638573227812	0.433010191305334	-4.55154150386507	5.325428951273784e-6	2.2469955935260245e-5	TRUE	Healthy vs. Pre treatment	NA
PIP5K1C	1553.9101256532097	-1.971081145826122	0.25069804201069107	-7.862371520803761	3.769281025207131e-15	1.9742482196915211e-13	TRUE	Healthy vs. Pre treatment	NA
C17orf70	929.6291654469396	-1.9717586913359488	0.3279951694379251	-6.0115479588156395	1.8376013077022103e-9	1.8264897957298243e-08	TRUE	Healthy vs. Pre treatment	NA
SCARNA21	24.57569726243769	-1.9726810284333136	0.3703697103336133	-5.32624826867296	1.0026206875704027e-7	6.398780838357144e-7	TRUE	Healthy vs. Pre treatment	NA
FAM109A	376.4997160629777	-1.9728797066168	0.25376702507132676	-7.774373782654696	7.582154777445698e-15	3.514562312834486e-13	TRUE	Healthy vs. Pre treatment	NA
CCDC120	138.18199711442998	-1.9734167419367556	0.268370027064329	-7.353342560358734	1.933106704337183e-13	5.835416704249943e-12	TRUE	Healthy vs. Pre treatment	NA
ABCA3	999.4725426743502	-1.9735904272929996	0.2427876251919372	-8.128875702510644	4.33290324707997e-16	3.1160264858871805e-14	TRUE	Healthy vs. Pre treatment	NA
S100A2	13.28282062862744	-1.9745584609632965	0.36650246102657447	-5.38757217463848	7.141580040056483e-8	4.738685453308849e-7	TRUE	Healthy vs. Pre treatment	NA
FAM222A	7.087406125463469	-1.975820935940027	0.5230510126855117	-3.777491846914756	1.5841568929130667e-4	4.676681705745925e-4	TRUE	Healthy vs. Pre treatment	NA
BC050399	127.01638142339613	-1.9770658138331696	0.3560022696628682	-5.553520250602442	2.7997321361918112e-8	2.0427288443136153e-7	TRUE	Healthy vs. Pre treatment	NA
NS3BP	128.72781606671396	-1.978659961918853	0.3553729437451569	-5.567840762063695	2.5791535394959523e-8	1.901651804978527e-7	TRUE	Healthy vs. Pre treatment	NA
RP11-1055B8.4:ENSG00000262877	154.80140799725976	-1.9795091264850868	0.3423147063470986	-5.782717159916331	7.350359007203474e-9	6.216185583221236e-8	TRUE	Healthy vs. Pre treatment	NA
AX747401	21.056999373006494	-1.9801376631534875	0.4350429295423499	-4.551591414751927	5.3241655285771e-6	2.2469955935260245e-5	TRUE	Healthy vs. Pre treatment	NA
AX747182	385.1344152999704	-1.9801859685907648	0.2736385136364534	-7.236503159864298	4.60400944046467e-13	1.2269622433914089e-11	TRUE	Healthy vs. Pre treatment	NA
TSC22D4	843.608053068667	-1.9803941309948931	0.29855823896254	-6.633192029389523	3.285039798918354e-11	5.224281585905846e-10	TRUE	Healthy vs. Pre treatment	NA
CBS	477.9596936759232	-1.9804511909014595	0.36139469804577457	-5.480022816080755	4.2527099115982874e-8	2.9848316677708677e-7	TRUE	Healthy vs. Pre treatment	NA
MUC3A	23.95191677072692	-1.9808786876308584	0.5275877298899135	-3.754595824364961	1.7362141395419552e-4	5.073511321120434e-4	TRUE	Healthy vs. Pre treatment	NA
ANGPTL7	209.09619732530803	-1.9808948583856685	0.5819348826785923	-3.403980268836597	6.641155045206143e-4	0.00168405021829501	TRUE	Healthy vs. Pre treatment	NA
IRF2BPL	1326.9213777657424	-1.9821221009071612	0.2503528148283556	-7.917315019070683	2.4269430482003335e-15	1.3681104601108565e-13	TRUE	Healthy vs. Pre treatment	NA
HCN1	8.210347444588892	-1.9829044960757296	0.7955234244152003	-2.492578389546969	0.0126819333233934	0.02363484162908712	TRUE	Healthy vs. Pre treatment	NA
FOXK1	4437.102347853496	-1.983252302099293	0.23753893852979577	-8.34916714865476	6.87459919411467e-17	6.690250489357068e-15	TRUE	Healthy vs. Pre treatment	NA
AK024141	17.899707608668418	-1.9837063816473963	0.5110596263574924	-3.881555652881431	1.03790392871469e-4	3.1902009348818436e-4	TRUE	Healthy vs. Pre treatment	NA
PRSS50	7.088584504976037	-1.9839624635619504	0.4799315061649496	-4.133845013459221	3.567440953808033e-5	1.2324746113994868e-4	TRUE	Healthy vs. Pre treatment	NA
SLC45A1	170.05877301016773	-1.9844114207987489	0.3610747712717984	-5.495846230987395	3.888412255895009e-8	2.7498637793767997e-7	TRUE	Healthy vs. Pre treatment	NA
LOC100287042	53.03784037175852	-1.9845000312279264	0.3302922249016509	-6.008315914244844	1.874603004102437e-9	1.8604317282216016e-8	TRUE	Healthy vs. Pre treatment	NA
BC036195	61.18548125923679	-1.9850072343596643	0.3374088467016262	-5.883091844699096	4.026723227226349e-9	3.6824092121446766e-8	TRUE	Healthy vs. Pre treatment	NA
ANKRD24	40.53395391781786	-1.985086880613628	0.33140562343635066	-5.989901016253821	2.099687896474659e-9	2.0546270606773793e-8	TRUE	Healthy vs. Pre treatment	NA
AK097618	10.37280851111203	-1.9856222107243384	0.5264134045389658	-3.771982615950579	1.6195554207755478e-4	4.768230521642157e-4	TRUE	Healthy vs. Pre treatment	NA
LRRN4CL	1670.0139015620084	-1.985878372521776	0.28372764740351375	-6.999241669591282	2.5735161955177804e-12	5.4599295336793176e-11	TRUE	Healthy vs. Pre treatment	NA
ITPKB	2921.6475928558775	-1.986200284150104	0.25512614912893256	-7.785169379663792	6.961987330103103e-15	3.3054231593239514e-13	TRUE	Healthy vs. Pre treatment	NA
S100A1	20.9765242831103	-1.9868633082835865	0.6326931198853026	-3.1403270334973357	0.00168759329034007	0.00389326717211254	TRUE	Healthy vs. Pre treatment	NA
CRNDE	6.625785028663297	-1.9876028924933675	0.5838831732091261	-3.40411058871443	6.63798729020929e-4	0.00168346518065323	TRUE	Healthy vs. Pre treatment	NA
HOXD9	106.05376171701366	-1.987909860972008	0.31707820452420954	-6.269462336444596	3.622969118546738e-10	4.297689443777607e-9	TRUE	Healthy vs. Pre treatment	NA
SPATA1	41.215953365094	-1.9881022446468932	0.4882909478601246	-4.071552531046312	4.67008273264517e-5	1.5671897123567023e-4	TRUE	Healthy vs. Pre treatment	NA
RP11-2C24.4:ENSG00000260899	18.66388964724147	-1.988527463541303	0.4821553992014857	-4.124245973050541	3.719512410552821e-5	1.2784639301146325e-4	TRUE	Healthy vs. Pre treatment	NA
LRP5	2062.2816136240112	-1.9885766876860735	0.27652094278087824	-7.191414392297472	6.412353529323653e-13	1.6438977442922613e-11	TRUE	Healthy vs. Pre treatment	NA
RP1-122P22.2:ENSG00000233895	105.36583946792616	-1.988744292718642	0.27275301685904124	-7.291374136281048	3.068094383583407e-13	8.678137584585848e-12	TRUE	Healthy vs. Pre treatment	NA
RAMP3	846.8371329537861	-1.989465061845816	0.3975660738772436	-5.00411175039071	5.612019578035264e-7	2.9944548544993943e-6	TRUE	Healthy vs. Pre treatment	NA
AK124130	402.20934537792016	-1.9908281304343365	0.36343167928208014	-5.4778607477669565	4.3049870334529234e-8	3.0139531625401797e-7	TRUE	Healthy vs. Pre treatment	NA
FAM20C	1596.6634290203535	-1.9909539295969707	0.28367115701960327	-7.018527898694278	2.2421799030677386e-12	4.8613209091100786e-11	TRUE	Healthy vs. Pre treatment	NA
TSPYL6	8.37197336575096	-1.991247723488463	0.5357140881213721	-3.716997121489407	2.0160473944445603e-4	5.793433683374474e-4	TRUE	Healthy vs. Pre treatment	NA
MYCN	55.65595695328362	-1.9921068689690464	0.4331187369944715	-4.599447446658199	4.236130382222456e-6	1.8292041149371623e-5	TRUE	Healthy vs. Pre treatment	NA
LINC00612	19.030653299031133	-1.9923859882638015	0.41944149933447866	-4.750092662326188	2.0332345985470027e-6	9.460538054752124e-6	TRUE	Healthy vs. Pre treatment	NA
AK095700	447.1351421028231	-1.9928623873884104	0.34497795239941664	-5.776781888603326	7.614288635568878e-9	6.406154838725283e-8	TRUE	Healthy vs. Pre treatment	NA
AHRR	112.84566034032406	-1.993698548173653	0.5321554402534457	-3.746459018109688	1.7934828750741167e-4	5.220583112994762e-4	TRUE	Healthy vs. Pre treatment	NA
LOC100131347	22.48619973621666	-1.9940858190367696	0.3261896755446792	-6.113270800821632	9.760952484365074e-10	1.0399454877269344e-8	TRUE	Healthy vs. Pre treatment	NA
BC048278	49.70161163844655	-1.9940926513224797	0.39021591536538625	-5.110228908667839	3.217687105399079e-7	1.828062444255822e-6	TRUE	Healthy vs. Pre treatment	NA
IQSEC3	141.21030872884515	-1.9947727617162376	0.35308115451677763	-5.6496154954694715	1.6080711494332462e-8	1.251743547034666e-7	TRUE	Healthy vs. Pre treatment	NA
FAM110D	118.16608531319466	-1.9952316250337392	0.4016093331632102	-4.968090779461284	6.761530987366024e-7	3.5421078640564222e-6	TRUE	Healthy vs. Pre treatment	NA
C7orf50	962.6623077073068	-1.9954518456444743	0.28688145827799616	-6.955666837522925	3.5089823512000557e-12	7.210000396200031e-11	TRUE	Healthy vs. Pre treatment	NA
LOC284412	31.392276768481345	-1.9954878892363803	0.37057872502793654	-5.3847880476299554	7.253006487116175e-8	4.797972941984425e-7	TRUE	Healthy vs. Pre treatment	NA
FTCD	48.79410498119035	-1.9956075640132107	0.48359924656065145	-4.1265729386593	3.682092563174716e-5	1.2686910504250998e-4	TRUE	Healthy vs. Pre treatment	NA
TMEM259	2505.612235196834	-1.9967242152246536	0.3037524476512617	-6.573524693098419	4.91379197831305e-11	7.445289301919564e-10	TRUE	Healthy vs. Pre treatment	NA
AK055785	102.9674133181256	-1.9970976376725411	0.28075115576908116	-7.113408428192407	1.1321161068341828e-12	2.694078244012585e-11	TRUE	Healthy vs. Pre treatment	NA
PLEKHG4	1394.5798004399117	-1.9983743027228964	0.3349591538692717	-5.966023855860421	2.431047567079172e-9	2.3518160959265922e-8	TRUE	Healthy vs. Pre treatment	NA
SNORA20	72.25348767827191	-1.9987089881486797	0.4165708392051381	-4.798005045102127	1.602537435274933e-6	7.640076717380688e-6	TRUE	Healthy vs. Pre treatment	NA
ALK	32.480510268661284	-1.998792807742404	0.36141367886518866	-5.530484662391476	3.1934722085737554e-8	2.299981954046805e-7	TRUE	Healthy vs. Pre treatment	NA
LRFN1	44.58471666622996	-1.9991833370393683	0.3703816389660441	-5.397630785965203	6.752664765216248e-8	4.508152746498123e-7	TRUE	Healthy vs. Pre treatment	NA
IER2	869.1370226472479	-1.9992492627987175	0.32645956007769134	-6.124033440230494	9.123573537285795e-10	9.805836371585024e-9	TRUE	Healthy vs. Pre treatment	NA
PEX6	682.1910253686132	-2.0012172417913434	0.2573296390611333	-7.776862584087789	7.434528701351096e-15	3.474812960215486e-13	TRUE	Healthy vs. Pre treatment	NA
RNF112	123.23076342777632	-2.0013810086591852	0.31116208088728764	-6.431956628366122	1.2597169007056935e-10	1.7093119982892796e-9	TRUE	Healthy vs. Pre treatment	NA
PLEKHG6	122.7089582118676	-2.0021954392081343	0.5453618140270893	-3.671315790197003	2.4130496797979817e-4	6.802372789527067e-4	TRUE	Healthy vs. Pre treatment	NA
TMEM74	22.77425497759181	-2.0023404786667376	0.4984084114399556	-4.017469273605877	5.882650288853636e-5	1.9294185496355795e-4	TRUE	Healthy vs. Pre treatment	NA
C1QTNF1-AS1	6.588808991930044	-2.003660336913627	0.5781454743244455	-3.465668116238175	5.289157371019656e-4	0.00136889663051753	TRUE	Healthy vs. Pre treatment	NA
NRIP2	204.5916950367042	-2.003740837863689	0.34411621177669555	-5.822860909453345	5.784869803746315e-9	5.0652568590457335e-8	TRUE	Healthy vs. Pre treatment	NA
RHOT2	1288.4272805258854	-2.003871788684208	0.30490796744569254	-6.572054529998858	4.9625680656282476e-11	7.49018471695634e-10	TRUE	Healthy vs. Pre treatment	NA
ZNF580	227.3361871236811	-2.003984969919268	0.3139304098519704	-6.383532486910776	1.7304886283774256e-10	2.2611949271670553e-9	TRUE	Healthy vs. Pre treatment	NA
PCDHA7	20.247676903871486	-2.0043149417128867	0.4064987393095784	-4.930679354915427	8.194414201785386e-7	4.197196548864203e-6	TRUE	Healthy vs. Pre treatment	NA
FAM19A5	87.57530371816095	-2.0046893979093263	0.4344754932951525	-4.6140448169017425	3.94907212870039e-6	1.7192922303473924e-5	TRUE	Healthy vs. Pre treatment	NA
SREBF1	3221.6149667374902	-2.0051847265865153	0.2799263417228658	-7.16325842807498	7.878163176444152e-13	1.960620227664428e-11	TRUE	Healthy vs. Pre treatment	NA
SORCS2	194.29921234428025	-2.0052200496062884	0.2844416130523388	-7.049671910127008	1.7934014312318269e-12	4.0230189674685516e-11	TRUE	Healthy vs. Pre treatment	NA
ARHGEF4	93.58067626756971	-2.005963003253886	0.3522660801044211	-5.694454040704869	1.2376731847225448e-8	9.869598518694537e-8	TRUE	Healthy vs. Pre treatment	NA
VPS37D	25.816823634918386	-2.006413125279468	0.359548001232761	-5.580376245731301	2.3999886096587637e-8	1.7891073625585017e-7	TRUE	Healthy vs. Pre treatment	NA
LOC80154	289.5085240776834	-2.007701458461669	0.3190279360293939	-6.293183861731431	3.110195758312791e-10	3.778791256419659e-9	TRUE	Healthy vs. Pre treatment	NA
JUND	1540.2658970464895	-2.008597293086374	0.23210646354636377	-8.6537757820137209	4.9823046103759304e-18	7.796708838685087e-16	TRUE	Healthy vs. Pre treatment	NA
GS1-259H13.2:ENSG00000244219	14.329334367473155	-2.0092522700311526	0.5743606464502613	-3.498241535956539	4.6833678293950546e-4	0.00122770514755825	TRUE	Healthy vs. Pre treatment	NA
POLRMT	781.4112576882821	-2.0094322714096835	0.26233551728645055	-7.659779705755723	1.862522851484165e-14	7.768189658396962e-13	TRUE	Healthy vs. Pre treatment	NA
FAM53A	40.696222255762514	-2.0102298487178283	0.3353067408407129	-5.995196647933738	2.032393511968504e-9	2.0007875937401065e-8	TRUE	Healthy vs. Pre treatment	NA
ABLIM2	207.4489228858737	-2.0105965180054772	0.3640126902305671	-5.523424243072287	3.324556746659738e-8	2.3829847754273045e-7	TRUE	Healthy vs. Pre treatment	NA
SERTAD4-AS1	56.62384236937411	-2.011272451439861	0.3722603447435903	-5.40286517175287	6.558475760706934e-8	4.393504943670834e-7	TRUE	Healthy vs. Pre treatment	NA
SNHG17:ENSG00000196756	60.80062908913463	-2.011365943074687	0.3742653861242712	-5.37417035516833	7.693609421788249e-8	5.049212283324444e-7	TRUE	Healthy vs. Pre treatment	NA
SOX7	205.29755275841876	-2.0116425848425	0.3598036218812536	-5.590945900779189	2.2583594181940128e-8	1.6938561571814837e-7	TRUE	Healthy vs. Pre treatment	NA
LOC729732	268.63564339415103	-2.011683791601075	0.34157961814901794	-5.8893554671152994	3.87704711579641e-9	3.561279897328427e-8	TRUE	Healthy vs. Pre treatment	NA
AX747577	13.911166345768931	-2.011694279440446	0.3148845746305845	-6.388672045305873	1.6733249075337528e-10	2.194820478338481e-9	TRUE	Healthy vs. Pre treatment	NA
CAMK2A	62.75048135634952	-2.012480374092706	0.4342056113167861	-4.6348557495367055	3.57186468489528e-6	1.571154600882316e-5	TRUE	Healthy vs. Pre treatment	NA
NXPH3	339.94053723743843	-2.012950063334072	0.30141920224643964	-6.678240962525965	2.4182719749129918e-11	4.0156042530792045e-10	TRUE	Healthy vs. Pre treatment	NA
TBX4	11.915300193850378	-2.013021475015296	0.5182083705913768	-3.884579233481015	1.0250725997493256e-4	3.156713652974899e-4	TRUE	Healthy vs. Pre treatment	NA
LYNX1	1003.8929266662808	-2.013760051488234	0.3023368426323956	-6.660650531224601	2.726181805666577e-11	4.429139725967103e-10	TRUE	Healthy vs. Pre treatment	NA
ZNF500	542.8803329210633	-2.0155016311608134	0.2966568483649008	-6.79405057483001	1.0902813570274715e-11	1.9876042520796246e-10	TRUE	Healthy vs. Pre treatment	NA
FBF1	379.19736816866214	-2.01597691130809	0.2981538628884513	-6.7615320887602595	1.3654006655767766e-11	2.417068092248627e-10	TRUE	Healthy vs. Pre treatment	NA
RRP7B	668.0431983240342	-2.0160954479809488	0.318100440688687	-6.33792095231338	2.328862499028474e-10	2.929574234308422e-9	TRUE	Healthy vs. Pre treatment	NA
RP11-83N9.5:ENSG00000260193	7.701329852717135	-2.0161041822530334	0.4356726678150102	-4.627566361608634	3.6998769573140897e-6	1.6227195776237868e-5	TRUE	Healthy vs. Pre treatment	NA
LINC00174	251.25980780076677	-2.018146623850703	0.3531769068021233	-5.714265528072657	1.1017884765980623e-8	8.879184563131075e-8	TRUE	Healthy vs. Pre treatment	NA
PRDM16	227.34916504015715	-2.019331603100824	0.3741626595809893	-5.396935133404807	6.77888819681601e-8	4.521030754105625e-7	TRUE	Healthy vs. Pre treatment	NA
LENG9	112.13725980506258	-2.0199970738390247	0.303959906459459	-6.645603682959563	3.0197679698342884e-11	4.849727525281487e-10	TRUE	Healthy vs. Pre treatment	NA
TMEM201	289.0213600974869	-2.0201379828828157	0.29867668430095623	-6.763627993296121	1.3457837217893849e-11	2.3888271671435716e-10	TRUE	Healthy vs. Pre treatment	NA
CYP4A11	9.079007433441475	-2.020630445039027	0.5457818435019051	-3.702267616808279	2.1368105002737435e-4	6.101919736621124e-4	TRUE	Healthy vs. Pre treatment	NA
MYH9	44324.39495944561	-2.021187361101766	0.2645763360031675	-7.63933536776157	2.1834589745114536e-14	8.898050208420529e-13	TRUE	Healthy vs. Pre treatment	NA
GTPBP3	282.0264146354881	-2.021444188527296	0.31322862776947585	-6.453574192506442	1.092424817355713e-10	1.5016810858956502e-9	TRUE	Healthy vs. Pre treatment	NA
LOC644215	13.053994158282377	-2.021511922818576	0.3635896657330911	-5.559871782226493	2.6997291261240317e-8	1.978621260251487e-7	TRUE	Healthy vs. Pre treatment	NA
CAMKK1	698.6993041524136	-2.021530253147196	0.28810797241502495	-7.016571725530537	2.27378204402771e-12	4.905168229012165e-11	TRUE	Healthy vs. Pre treatment	NA
